DATAFLOW,LAST UPDATE,freq,indic_de,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2003,9.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2004,9.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2005,9.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2006,10.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2007,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2008,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2009,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2010,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2011,9.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2012,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2013,8.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2014,8.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2015,8.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2016,8.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2017,8.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2018,8.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2019,7.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2020,7.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2021,8.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2022,7.3,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Greece,2023,6.8,ep
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1960,21.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1961,21.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1962,21.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1963,21.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1964,22.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1965,21.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1966,20.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1967,20.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1968,20.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1969,19.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1970,19.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1971,19.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1972,19.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1973,19.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1974,19.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1975,18.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1976,18.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1977,18.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1978,17.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1979,16.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1980,15.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1981,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1982,13.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1983,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1984,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1985,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1986,11.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1987,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1988,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1989,10.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1990,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1991,10.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1992,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1993,9.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1994,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1995,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1996,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1997,9.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1998,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,1999,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2000,9.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2001,9.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2002,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2003,10.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2004,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2005,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2006,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2007,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2008,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2009,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2010,10.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2011,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2012,9.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2013,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2014,9.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2015,9.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2016,8.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2017,8.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2018,7.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2019,7.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2020,7.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2021,7.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2022,6.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Spain,2023,6.7,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1960,18.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1961,18.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1962,18.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1963,18.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1964,17.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1965,17.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1966,17.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1967,16.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1968,15.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1969,14.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1970,14.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1971,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1972,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1973,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1974,13.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1975,13.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1976,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1977,13.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1978,13.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1979,13.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1980,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1981,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1982,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1983,13.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1984,13.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1985,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1986,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1987,12.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1988,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1989,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1990,13.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1991,13.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1992,13.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1993,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1994,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1995,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1996,11.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1997,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1998,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,1999,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2000,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2001,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2002,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2003,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2004,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2005,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2006,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2007,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2008,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2009,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2010,11.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2011,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2012,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2013,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2014,10.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2015,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2016,9.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2017,9.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2018,8.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2019,8.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2020,8.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2021,9.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2022,8.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Finland,2023,7.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,1994,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,1995,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,1996,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,1997,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,1998,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,1999,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2000,13.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2001,13.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2002,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2003,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2004,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2005,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2006,13.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2007,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2008,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2009,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2010,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2011,12.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2012,12.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2013,12.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2014,12.4,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2015,12.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2016,11.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2017,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2018,11.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2019,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2020,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2021,10.9,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2022,10.7,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,France,2023,9.9,p
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,1996,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,1997,11.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,1998,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,1999,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2000,11.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2001,10.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2002,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2003,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2004,11.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2005,10.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2006,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2007,11.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2008,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2009,14.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2010,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2011,12.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2014,14.8,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2015,15.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2016,15.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2017,14.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2018,13.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2019,13.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2020,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Georgia,2021,12.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1960,18.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1961,17.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1962,17.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1963,16.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1964,16.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1965,16.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1966,16.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1967,15.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1968,15.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1969,14.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1970,13.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1971,14.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1972,14.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1973,15.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1974,15.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1975,14.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1976,14.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1977,14.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1978,15.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1979,15.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1980,14.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1981,14.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1982,14.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1983,14.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1984,13.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1985,13.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1986,12.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1987,12.5,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1988,12.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1989,11.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1990,11.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1991,11.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1992,10.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1993,10.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1994,10.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1995,10.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1996,11.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1997,12.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1998,10.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,1999,10.0,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2000,9.8,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2001,9.5,b
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2002,9.3,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2003,9.2,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2004,9.4,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2005,9.9,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2006,9.6,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2007,9.7,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2008,10.1,
ESTAT:DEMO_GIND(1.0),08/11/24 23:00:00,Annual,Crude birth rate,Croatia,2009,10.4,
